NODE_ID,ARS_ID,정류소명,X좌표,Y좌표
103900115,04671,성동구청,127.0358278,37.56343559
103900100,04672,논골사거리,127.0247742,37.55612602
103900101,04674,신금호역,127.0197856,37.55433559
103900102,04675,금호산입구,127.0195237,37.55685689
103900164,04676,금호초등학교,127.0193178,37.55285787
103900017,04677,성동중앙교회.벽산아파트정문,127.0245787,37.55344656
103900103,04678,금호산입구,127.0192565,37.55644784
103900018,04679,무학중학교.무학여고,127.0332891,37.55842262
103900104,04680,천은교회.성동청소년상담복지센터,127.0266661,37.55459194
103900132,04683,래미안2차금호아파트,127.025437,37.55138252
103900059,04684,금호어린이집,127.0183986,37.55678679
103900105,04685,행당2동주민센터,127.0304206,37.55782957
103900060,04686,금봉어린이집.또또와마트,127.0287944,37.55264238
103900106,04691,대경생활과학고등학교,127.0175178,37.55606875
103900107,04696,대현산체육관입구,127.0297135,37.55296294
103900147,04697,GS주유소,127.0251254,37.54681133
103900108,04698,대림아파트후문,127.0269327,37.5561715
103900109,04699,상봉노인정앞,127.0300525,37.55268469
103900110,04700,서울숲푸르지오아파트정문,127.0243938,37.54525619
103900127,04701,대림상가,127.0343385,37.55383755
103900061,04702,충북상회,127.0310094,37.5527923
103900062,04706,서울숲푸르지오아파트후문,127.0226332,37.54351091
103000276,04719,성동구청,127.0358596,37.5629886
103000277,04720,성동구청,127.036301,37.56298126
103000278,04721,무학여고,127.033877,37.558122
103000279,04722,무학여고,127.034245,37.5581
103000280,04723,응봉사거리,127.0340902,37.5553019
103000281,04724,응봉사거리,127.0344919,37.55508011
103000288,04731,신금호역,127.0205418,37.55464273
103000287,04734,금호119안전센터,127.0247415,37.55315241
103000286,04735,금호사거리,127.0258809,37.54885305
103000285,04736,금옥초등학교,127.0184062,37.54639356
103000284,04737,옥수동삼성아파트,127.0145522,37.5437629
103000283,04738,옥정중학교,127.0109723,37.54103026
103900016,04739,응봉역.광희중,127.0344034,37.55220114
103900015,04740,응봉경로당앞,127.031694,37.55238843
103900163,04741,금호초등학교,127.0194943,37.55268843
103900128,04742,응봉초등학교.대림아파트,127.033168,37.5508021
103900014,04743,행당서울숲푸르지오109동앞,127.0318012,37.55438612
103900013,04744,현대공업사앞,127.0323427,37.55008701
103900012,04745,신동아아파트후문,127.0328358,37.55468771
103900011,04746,신동아아파트,127.0300982,37.54976756
103900119,04748,행당서울숲푸르지오상가앞,127.0340187,37.55557299
103900148,04749,삼성래미안아파트,127.0275591,37.54837509
103900010,04750,금호사거리,127.0250613,37.5481765
103900009,04751,금남시장앞.백범학원터,127.021648,37.54827449
103900154,04753,왕십리광장.왕십리역7번출구,127.0365163,37.56104655
103900135,04754,두산상가후문,127.0167172,37.54925208
103900008,04755,극동아파트7동,127.0126657,37.54372076
103900007,04756,두산아파트111동,127.0160758,37.5505885
103900006,04757,두산아파트109동,127.0167637,37.54981796
103900005,04758,극동아파트4동,127.0115883,37.54353164
103900004,04759,극동아파트4동,127.0116845,37.5435055
103900137,04760,두산아파트109동,127.0168498,37.5498567
103900138,04761,두산아파트115동,127.0161121,37.55095794
103900139,04762,금호역,127.0168517,37.54845459
103900140,04763,두산아파트정문.금호역,127.0166706,37.54851409
103900003,04764,금호역,127.0164273,37.54842402
103900002,04765,금호역.3호선,127.0166253,37.54829423
103900141,04766,화단삼거리,127.0196278,37.54821898
103900001,04767,두산아파트111동,127.0161833,37.55068039
103900155,04770,벽산아파트501동앞,127.0254789,37.55483821
103900156,04771,벽산아파트505동앞,127.0262518,37.55440101
103900157,04772,벽산아파트111동앞,127.0268829,37.55304382
103900158,04773,벽산아파트206동앞,127.0272674,37.55215254
103900159,04774,벽산아파트202동앞,127.0272501,37.55138031
103900160,04775,벽산하이피아상가앞,127.0256433,37.55219616
103900161,04776,우리은행.백범학원터,127.0209655,37.5481818
103900162,04780,행당푸르지오아파트,127.0340035,37.55623906
105000472,04781,왕십리역,127.0369827,37.56105361
105000471,04782,옥정중학교,127.0113005,37.54124739
105000470,04783,옥정중학교,127.0109935,37.54097445
105000469,04784,옥수삼성아파트,127.0148091,37.54360878
105000468,04785,옥수삼성아파트,127.0146145,37.54379082
105000467,04786,금옥초등학교.금호대우아파트,127.0189291,37.54647457
105000466,04787,금옥초등학교.금호대우아파트,127.0186519,37.54658996
105000465,04788,금호사거리,127.0241853,37.54797844
105000464,04789,금호사거리,127.0250025,37.54817651
105000463,04790,금호삼성래미안,127.0269818,37.54787691
105000462,04791,금호삼성래미안,127.0275354,37.54836158
105000461,04792,응봉현대아파트,127.0307014,37.5497629
105000460,04793,응봉현대아파트,127.0309019,37.55013049
105000459,04794,응봉주민센터,127.0335212,37.55344401
105000458,04795,응봉주민센터,127.0336018,37.55399906
103900165,04796,응봉공원앞,127.0200691,37.55618999
103900166,04797,편의점앞,127.0109666,37.54089149
103900168,04799,래미안옥수리버젠아파트,127.0147631,37.54570233
103900167,04800,래미안옥수리버젠아파트상가,127.015727,37.54437279
103900169,04801,옥수동주민센터.옥수동성당,127.0140192,37.54360617
103900190,04802,국민은행,127.0122219,37.54269716
103900191,04803,국민은행,127.0127561,37.5427782
103900192,04804,옥수동주민센터.옥수동성당,127.0136717,37.54323766
103900193,04805,삼성아파트정문,127.0152935,37.54382678
103900194,04806,래미안옥수리버젠아파트,127.0148865,37.54588764
103900189,04807,성동노인종합복지관,127.0414403,37.56520977
103900188,04808,중앙하이츠아파트,127.0389001,37.56525269
103900187,04809,민자역사후문,127.0383228,37.56351675
103900186,04810,왕십리역4번출구.왕십리광장,127.0371039,37.56136535
103900185,04811,금호1가동주민센터,127.0208123,37.55472829
103900184,04812,금호정형외과,127.0204579,37.55408677
103900182,04814,금호고등학교앞,127.0233929,37.55297995
103900181,04815,벽산하이피아상가,127.0259454,37.5519501
103900180,04816,벽산노인정,127.0268505,37.55105871
103900179,04817,벽산아파트107동,127.0274313,37.55168754
103900178,04818,벽산아파트109동,127.0273705,37.55261388
103900177,04819,벽산아파트505동,127.0263706,37.55432168
103900176,04820,벽산아파트501동,127.0255027,37.55495534
103900175,04821,광희중학교.응봉역,127.0350585,37.55191103
103900174,04822,한신아파트후문,127.037073,37.5537403
103900173,04823,한신아파트정문,127.0353825,37.55483475
103900172,04824,민자역사후문,127.0386285,37.56355289
103900171,04825,중앙하이츠아파트,127.0386051,37.56499146
103900170,04826,삼성래미안아파트,127.0402756,37.56549402
103900196,04827,금북초등학교입구,127.0236162,37.55565589
103900195,04828,대현산배수지공원앞,127.0220575,37.55517771
103900198,04829,선영약국,127.0307718,37.56677283
103900197,04830,텐즈힐아파트101동.115동,127.0293851,37.5669543
103900202,04831,숭신초등학교.도선고등학교앞,127.0271676,37.56732969
103900201,04832,왕십리도선동주민센터,127.0259157,37.56770843
103900200,04833,텐즈힐아파트120동.213동앞,127.0259467,37.56891588
103900199,04834,왕십리중앙교회,127.026563,37.57015475
103900211,04836,마장동현대아파트,127.0431705,37.57010389
103900208,04837,청계장원아파트,127.0448228,37.56919137
103900203,04839,마장2교사거리,127.0453461,37.56786386
103900204,04840,마장2교사거리,127.0456033,37.56818275
103900207,04842,청계장원아파트,127.0448455,37.56934274
103900209,04843,옥수교회,127.0158952,37.54530457
103900210,04844,텐즈힐아파트107동앞,127.0285145,37.56956858
103900212,04845,응봉동현대아파트,127.030938,37.54986196
103900216,04846,논골.대림아파트107동.금호동벽산아파트,127.0249544,37.5558964
103900217,04847,옥수역5.6번출구,127.0168963,37.54180122
103900219,04848,서울숲푸르지오아파트,127.0238466,37.54508714
103900248,04849,언더스탠드에비뉴,127.042776,37.543572
103900249,04850,성동구민체육센터,127.044474,37.545138
103900250,04851,서울숲역,127.045484,37.543643
103900251,04852,경일중고등학교,127.049131,37.542316
103900253,04854,이마트.서울숲힐스테이트아파트,127.052766,37.540475
103900254,04855,서울숲코오롱디지털타워2차,127.05399,37.541411
103900255,04856,서울경찰청제6기동단,127.054739,37.540076
103900256,04857,한라시그마밸리앞,127.05532,37.539647
103900257,04858,성수역3번출구,127.057104,37.543944
103900258,04859,서울숲코오롱디지털타워2차,127.053848,37.541461
103900259,04860,이마트.서울숲힐스테이트아파트,127.05257,37.540528
103900261,04861,현대그린아파트,127.049622,37.540523
103900233,04862,성수역3번출구,127.0566907,37.54355983
103900262,04863,경일중고등학교,127.04921,37.542503
103900235,04864,한라시그마밸리,127.0551786,37.53990607
103900236,04865,서울경찰청제6기동단,127.0549211,37.53998716
103900263,04866,서울숲역,127.045146,37.543869
103900264,04867,성동구민종합체육센터,127.044515,37.54527
103900265,04868,서울숲2번출입구,127.04255,37.543527
103900242,04871,서울숲9번출입구,127.0374144,37.54380089
103900218,04872,옥수역2번출구,127.0176125,37.54181185
103900243,04873,성수대교북단교차로,127.0354231,37.54432464
103900245,04874,옥수파크힐스아파트,127.0129378,37.54732685
103900244,04875,옥수파크힐스아파트,127.0127367,37.54709718
103900246,04876,마장역,127.0426522,37.56611408
103900247,04877,마장역,127.0423948,37.56564741
103900266,04878,옥정초등학교,127.0154196,37.54088924
103900267,04879,e편한세상금호109동,127.0220214,37.55359963
103900268,04883,왕십리자이아파트107동,127.0259693,37.55971284
103900269,04884,왕십리KCC스위첸아파트,127.0269362,37.56046127
103900270,04885,금호베스트빌아파트노인정앞,127.0250695,37.56187332
103900271,04886,풍림아이원아파트후문,127.02685,37.56019425
103900272,04887,응봉역.광희중학교,127.0354482,37.55181833
103900273,04888,대림강변타운아파트A상가,127.0358934,37.55468475
103900274,04889,리버그린동아아파트정문,127.0375237,37.55349324
103900275,04890,서울숲리버뷰자이아파트제2주차장,127.0393208,37.55634683
103900276,04891,서울숲리버뷰자이아파트제2주차장,127.0391116,37.5562873
103900277,04892,서울숲리버뷰자이아파트제1주차장,127.038889,37.55419708
103900278,04893,왕십리로교차로,127.0389354,37.55771977
103900279,04894,왕십리로교차로,127.0391339,37.55776761
103900280,04895,리버그린동아아파트,127.0382721,37.55334439
103000514,04896,서울숲리버뷰자이아파트제1주차장,127.0393856,37.55469099
103900281,04897,왕십리역6-1번출구,127.0376659,37.56099142
103900282,04898,행당동서울숲더샵,127.0398827,37.55770043
103900294,04899,행당동서울숲더샵,127.0400679,37.55806807
103000511,04900,서울숲공원,127.0425737,37.5420906
103000512,04901,성수역수제화거리,127.054619,37.545157
103000513,04902,한양대역,127.0432471,37.55686515
103000510,04903,마장동축산물시장,127.0373187,37.56954316
103900285,04904,한양대학교병원본관1층,127.0438016,37.55945987
103900291,04905,한양대학교병원본관1층,127.0435712,37.55945161
103900286,04906,한양대학교병원응급실,127.0444909,37.55989575
103900290,04907,한양대학교류마티스병원동관,127.0447487,37.55983221
103900287,04908,한양대학교백남학술정보관,127.045845,37.55773422
103900289,04909,한양대학교종합기술연구원,127.0460706,37.5576911
103900288,04910,한양대학교생활과학대학,127.0465029,37.55680349
103900293,04911,한양대학교정문,127.041801,37.55793984
103900284,04912,한양대학교제2의학관,127.041986,37.55882011
103900292,04913,한양대학교동문회관,127.0417312,37.55882649
103900283,04914,한양대학교정문,127.0421228,37.55777611
104000001,05001,군자교입구,127.0756461,37.55874099
104000002,05002,군자교입구,127.0749003,37.55879373
104000003,05003,군자역.용마초등학교,127.0824731,37.55609891
104000004,05004,군자역.용마초등학교,127.081557,37.556267
104000005,05005,중곡동입구삼거리,127.0865505,37.55449655
104000006,05006,어린이대공원후문아차산역,127.0901492,37.55120847
104000007,05007,어린이대공원후문아차산역,127.0892452,37.55242293
104000299,05008,중곡동입구삼거리,127.085229,37.554926
104000296,05009,새밭교회,127.0934986,37.54891832
104000295,05010,새밭교회,127.0926145,37.54895793
104000298,05011,광나루역,127.102649,37.545741
104000297,05012,광나루역,127.103764,37.545156
104000008,05101,군자교,127.075203,37.56153286
104000009,05102,군자교,127.0752287,37.56238618
104000010,05103,메리놀외방선교회,127.0775414,37.55921103
104000011,05104,메리놀외방선교회,127.0776319,37.55908662
104000012,05105,중곡1동주민센터입구,127.0782794,37.56026752
104000013,05106,중곡1동주민센터입구,127.0784952,37.56094951
104000014,05107,중곡1동사거리,127.0794725,37.56245368
104000015,05108,중곡1동사거리,127.0794161,37.56261501
104000016,05109,중마초등학교.중곡제일골목시장앞,127.0809935,37.5652136
104000018,05111,용마사거리,127.0818721,37.56229075
104000019,05112,중곡2동주민센터앞,127.0808553,37.55988373
104000020,05113,중곡2동주민센터앞,127.0811552,37.55984027
104000021,05114,중곡동성당앞,127.0828472,37.56308993
104000022,05115,종합의료복합단지,127.0833601,37.56388824
104000023,05116,중곡동종점,127.0870619,37.56207257
104000024,05117,중곡보건지소,127.0873831,37.55995657
101000252,05118,신성시장앞,127.0876755,37.55831636
104000026,05119,중곡우체국앞,127.0839868,37.56148909
104000027,05120,면곡시장,127.0797293,37.56974605
104000028,05121,면곡시장,127.0795827,37.57027689
104000029,05122,중곡아파트,127.0778997,37.56640123
104000030,05123,중곡아파트,127.077177,37.56579555
104000031,05124,중마초등학교.중곡제일골목시장앞,127.0809972,37.56549744
104000032,05125,중곡역입구,127.081615,37.56634043
104000033,05126,중곡역입구,127.0817412,37.56685307
104000034,05127,중곡3동주민센터앞,127.0828854,37.56863463
104000035,05128,중곡3동주민센터앞,127.0826419,37.56849153
104000036,05129,면곡시장앞,127.083137,37.57063502
104000037,05130,면곡시장앞,127.0834177,37.57088969
104000038,05131,용암사입구,127.0860566,37.56791599
104000039,05132,용곡삼거리,127.0855902,37.56793345
104000040,05133,중곡역.국립정신건강센터,127.0845455,37.56604642
104000041,05134,대원고교앞,127.0867086,37.56396603
104000042,05135,용암사입구,127.0863735,37.567868
104000043,05136,대원고교앞,127.0869681,37.56419922
104000044,05137,중곡동종점,127.0873094,37.56269505
104000045,05138,신성시장,127.0879298,37.55831895
104000046,05139,중곡동입구,127.088669,37.55419672
104000047,05140,어린이대공원앞,127.0770315,37.55204586
104000048,05141,능동사거리.군자역,127.0786347,37.55517668
104000049,05142,구의사거리.광진소방서앞,127.0839777,37.54524958
104000050,05143,어린이회관,127.0772313,37.54602822
104000051,05144,구의사거리.광진소방서앞,127.0845805,37.54493286
104000052,05145,광진경찰서,127.0836883,37.54153366
104000053,05146,광진경찰서,127.0846474,37.54308737
104000054,05147,광진경찰서,127.084359,37.54221081
104000055,05148,광진구청,127.0835191,37.53898638
104000056,05149,구의역2번출구,127.0879773,37.53770269
104000057,05150,래미안구의파크스위트,127.0891035,37.5446547
104000058,05151,구의2동주민센터입구,127.0897847,37.54925157
104000059,05152,구의2동주민센터입구,127.0895859,37.54864168
104000060,05153,구의사거리,127.085747,37.54565109
104000061,05154,구의사거리,127.0863481,37.54581736
104000062,05155,래미안구의파크스위트,127.0890507,37.54496382
104000063,05156,현대아파트앞,127.0940087,37.5395525
104000064,05157,현대아파트앞,127.0942543,37.53958474
104000065,05158,광진우체국,127.090409,37.537998
104000183,05161,강변역A,127.0934996,37.53602601
104000279,05162,테크노마트앞.강변역,127.093756,37.536867
104000070,05163,현대2단지,127.0965438,37.53785446
104000071,05164,올림픽대교북단사거리,127.09321,37.5433927
104000072,05165,올림픽대교북단사거리,127.0936876,37.54338872
104000073,05166,광장동현대아파트앞,127.097463,37.54179703
104000074,05167,광장동현대아파트앞,127.0990747,37.54201285
104000075,05168,광나루역.극동아파트,127.102963,37.543536
104000076,05169,광나루역.극동아파트,127.1030857,37.54391704
104000077,05170,광나루역,127.1033046,37.54509368
104000078,05171,광나루역,127.1032295,37.54561368
104000271,05172,워커힐아파트.광장동,127.106715,37.54789576
104000080,05173,워커힐아파트앞,127.1090264,37.55049601
104000081,05174,워커힐입구,127.1087232,37.55061343
104000082,05175,광진구청,127.0831531,37.53848833
104000083,05176,자양사거리,127.0826036,37.53688927
104000084,05177,자양사거리,127.0821045,37.5367503
104000085,05178,자양초등학교앞,127.0786588,37.53784443
104000086,05179,자양초등학교앞,127.0787965,37.53747939
104000087,05180,건국대학교앞,127.0749259,37.53894901
104000090,05183,자양미소약국.자양골목시장,127.077319,37.53275
104000092,05185,국민은행자양지점앞,127.0814131,37.53157273
104000094,05187,자양하늘채베르아파트앞,127.084608,37.53219224
104000095,05188,자양동잠실대교북단,127.0848057,37.53295532
104000096,05189,신자초등학교앞,127.0750133,37.53036949
104000097,05190,자양미소약국.자양골목시장,127.0768713,37.53270034
104000098,05191,국민은행자양지점앞,127.0807387,37.53153084
104000291,05192,동서울우편집중국앞,127.0844078,37.53528224
104000100,05193,자양하늘채베르아파트앞,127.0846733,37.53197322
104000101,05194,자양동잠실대교북단,127.0858514,37.53212015
104000106,05199,구의역3번출구,127.0882894,37.53751863
104000107,05200,국민은행신자양지점,127.0668747,37.53557191
104000108,05201,신양초등학교앞,127.0692877,37.53491182
104000109,05202,신양초등학교앞,127.0689474,37.53523371
104000110,05203,뚝도변전소앞,127.0690251,37.53607709
104000111,05204,광진문화예술회관,127.0701692,37.53856525
104000112,05205,건국대학교앞,127.0748754,37.53844611
104000116,05209,신자초등학교앞,127.074922,37.530768
104000117,05210,자양우성아파트앞,127.0735185,37.53368647
104000118,05211,자양우성아파트앞,127.0734067,37.53394696
104000119,05212,자양고교앞,127.0711714,37.53457909
104000120,05213,자양고교앞,127.0713601,37.53431586
104000121,05214,대동아파트앞,127.068967,37.536419
104000122,05215,국민은행신자양지점,127.0673127,37.53566357
104000123,05216,노룬산시장,127.0626913,37.53950299
104000124,05217,건대입구역6번출구,127.0672789,37.54082688
104000125,05218,건대로데오거리입구,127.0699258,37.53891929
104000126,05219,노룬산시장앞,127.0629447,37.53680587
104000127,05220,영동대교북단,127.0611623,37.53656802
104000128,05221,노룬산시장앞,127.0628993,37.53660675
104000129,05222,신양초등학교앞,127.0679951,37.53351046
104000130,05223,자양4동주민센터앞,127.067497,37.533632
104000131,05224,성수사거리,127.0647766,37.54315851
104000132,05225,화양사거리,127.0670886,37.54723184
104000133,05226,광진광장,127.0715209,37.54771517
104000134,05227,어린이대공원역.화양천주교회,127.0736285,37.54662164
104000135,05228,한아름공원,127.072222,37.543765
104000136,05229,건대입구역사거리.건대병원,127.07095,37.540929
104000137,05230,건대입구역1번출구,127.0681673,37.54089575
104000138,05231,어린이대공원역3번출구,127.0752458,37.54669541
104000139,05232,건대입구역사거리.건대병원,127.0712639,37.54098094
104000290,05233,어린이회관,127.0792517,37.54526185
104000141,05234,어린이대공원역.화양천주교회,127.0735882,37.54590439
104000142,05235,송정동서울숲아이파크,127.0695975,37.55170446
104000143,05236,송정동건영아파트,127.0712504,37.55459689
104000144,05237,군자교남단,127.0727879,37.55741097
104000145,05238,KEB.하나은행.군자동.지점,127.0767091,37.55770855
104000146,05239,KEB.하나은행.군자동.지점,127.0765591,37.55715628
104000147,05240,능동우편취급국,127.0760329,37.55616091
104000148,05241,군자삼거리,127.0752869,37.55497555
104000149,05242,군자삼거리,127.0753228,37.55464662
104000150,05243,세종초등학교.세종사이버대학교앞,127.0732402,37.55342605
104000151,05244,세종초교앞,127.0742546,37.55377054
104000152,05245,군자새마을금고.성동광진위센터,127.0713225,37.55185121
104000153,05246,군자새마을금고앞,127.0710878,37.55135665
104000154,05247,장안초등학교,127.0707548,37.54869231
104000155,05248,장안초등학교,127.0705212,37.54876135
104000293,05249,화양사거리,127.0686842,37.5483289
104000157,05250,광진광장,127.0713619,37.54801522
104000158,05251,어린이대공원앞.세종대학교,127.07544,37.549752
104000159,05252,능동교회앞,127.0769927,37.55287399
104000160,05253,능동사거리.군자역,127.07882,37.556322
104000161,05254,군자역먹자골목사거리,127.0775461,37.55607882
104000162,05255,군자동주민센터앞,127.0761527,37.5548993
104000308,05256,아차산역삼거리,127.086857,37.55451229
104000309,05257,용마초등학교,127.0816967,37.55652793
104000165,05258,어린이대공원후문,127.0905076,37.55086668
104000167,05260,중곡동입구,127.0882622,37.55479896
104000168,05261,제일은행사거리,127.0747506,37.53355053
104000169,05262,동곡삼거리,127.0781448,37.5635548
104000170,05263,건대병원입구,127.0714728,37.54210848
104000171,05264,뚝섬유원지,127.066811,37.532116
104000269,05265,광진청소년수련관,127.1053745,37.54595149
104000280,05266,강변역B,127.0935346,37.53597462
104000069,05267,테크노마트앞.강변역,127.0940652,37.53683024
104000275,05268,중곡동성당,127.0825248,37.56296431
104000274,05269,종합의료복합단지,127.0833948,37.56452709
104000273,05270,중곡역.국립정신건강센터,127.084325,37.5662295
104000272,05271,용곡삼거리,127.0855998,37.5685783
104000302,05272,구의3동주민센터,127.0926316,37.53889735
104000303,05273,구의3동주민센터,127.0921596,37.53935674
104000307,05298,광진구민체육센터,127.1077985,37.54686717
104000306,05299,광나루우편취급국,127.1063923,37.54755669
104000304,05499,건대입구(가상),127.0709898,37.54019114
104900124,05500,중곡4동경로당입구앞,127.0939631,37.55913062
104900085,05501,중곡아파트.종점,127.0779156,37.56637898
104900060,05502,용암사입구,127.0861173,37.56751496
104900059,05503,긴고랑종점,127.0960429,37.56219447
104900058,05504,정보도서관,127.1104622,37.55024867
104900123,05505,강원설비앞,127.0901359,37.55900294
104900122,05506,강원설비앞,127.0899354,37.55884901
104900087,05507,대원외고앞,127.0866985,37.56399397
104900089,05508,중앙상회앞,127.0947975,37.560159
104900057,05509,한강호텔입구,127.1094523,37.54845463
104900121,05510,중곡4동경로당입구앞,127.0942812,37.55919254
104900128,05511,중곡아파트.기점,127.0782268,37.56699581
104900056,05512,구.새마을금고앞,127.0871709,37.56144173
104900055,05513,CU중곡긴고랑점앞,127.0930312,37.558916
104900054,05514,광나루현대아파트,127.107587,37.54672174
104000294,05515,긴고랑주차장,127.0956309,37.56096064
104900053,05517,신성시장입구,127.0880097,37.55852697
104900052,05518,중곡4동어린이집입구,127.0917044,37.55868455
104900109,05519,신동아아파트,127.1052324,37.54631927
104900051,05522,마을금고.브레드제과점,127.0892469,37.55763396
104900049,05523,긴고랑입구,127.0886688,37.558877
104900048,05527,우리들약국,127.0902851,37.55690148
104900050,05528,광남고.삼성아파트,127.1014183,37.54194779
104900047,05531,해오름공원입구,127.0911231,37.55630792
104900088,05532,장군갈비앞,127.0882577,37.55485212
104900046,05533,현대3차아파트,127.0996487,37.54046519
104900045,05535,기업은행.용마사거리,127.0814331,37.56244604
104900044,05536,기원정사입구,127.0931372,37.55488262
104900043,05537,찬양교회,127.0866536,37.55458053
104900105,05538,프라임아파트앞,127.0967542,37.5380076
104900042,05539,송림식당앞,127.07663,37.53682211
104900041,05540,중곡우체국앞,127.0840578,37.56116374
104900040,05541,영화사입구,127.0941176,37.55422855
104900039,05542,군자역,127.0800823,37.55787481
104900038,05543,강변역.테크노마트앞,127.094859,37.53639347
104900037,05544,자양중학교앞,127.0759964,37.53469053
104900036,05545,성안약국,127.0932969,37.55321006
104900084,05546,중곡2동주민센터앞,127.0812096,37.55993935
104900104,05547,테크노마트C,127.0942471,37.53662735
104900035,05549,지영슈퍼,127.0921939,37.55181874
104900100,05550,구의역,127.0892373,37.53823879
104900112,05551,국민은행자양지점,127.0792388,37.53198601
104000287,05552,아차산역,127.0890517,37.55248075
104900034,05553,아차산역사거리,127.0912053,37.55080684
104900033,05554,중곡보건지소,127.0870747,37.55953058
104900102,05555,미니스톱구의중앙점앞,127.0900165,37.54155063
104900031,05556,영동대교입구.성수사거리,127.0643414,37.54239913
104900030,05558,선화예고앞,127.0900588,37.54948475
104900029,05559,긴고랑입구,127.0886687,37.55873643
104900032,05560,구의홈마트앞,127.089723,37.54029022
104900028,05561,화양동현대아파트,127.0652402,37.54398276
104900114,05562,성자초등학교앞,127.0822557,37.53130001
104900027,05563,한국켄트외국인학교,127.0880988,37.54772999
104900026,05564,중곡4동어린이집입구,127.0916679,37.55851698
104900025,05565,래미안구의파크스위트사거리,127.0906,37.54404893
104900024,05566,성수대우프레시아1차아파트,127.0659848,37.54529434
104900094,05568,구의사거리,127.0856597,37.54556555
104900023,05569,CU중곡긴고랑점앞,127.0930028,37.55875923
104900101,05570,금호아파트앞,127.0932405,37.54335933
104900022,05571,화양사거리SKV1센터,127.0664938,37.54619695
104900116,05572,행운슈퍼앞,127.0870099,37.53295012
104900090,05573,광진경찰서,127.0837144,37.54159402
104900021,05574,중앙상회앞,127.0951957,37.56024076
104900106,05576,한창주택,127.0891357,37.53361444
104900020,05578,광장중학교앞,127.1024015,37.54679033
104900099,05579,구의아크로리버앞,127.0921363,37.53529269
104900019,05580,구의역4번출구,127.0848371,37.53665431
104900018,05581,장신대앞,127.1052274,37.54753936
104900097,05582,강변역A,127.0936329,37.53587992
104900110,05584,워커힐아파트입구,127.1066257,37.54792033
104900103,05585,동서울호텔앞,127.0920686,37.53453492
104900017,05587,워커힐아파트,127.1075883,37.55000352
104900107,05588,한창주택,127.0891188,37.53371538
104900016,05589,행운슈퍼앞,127.0870462,37.53306994
104900092,05590,구의역2번출구,127.087941,37.537691
104900015,05591,워커힐아파트입구,127.1064755,37.54809046
104900014,05594,구의역1번출구,127.0851803,37.53700909
104900013,05595,장신대앞,127.1051324,37.54763045
104900115,05596,성자초등학교앞,127.0825683,37.53151966
104900012,05597,광장중학교앞,127.1024889,37.54694794
104900091,05599,광진경찰서앞,127.0843546,37.54234688
104900011,05600,한전삼거리,127.0979657,37.54544335
104000277,05612,강변역,127.0933111,37.53640462
104000236,05665,자양동,127.067637,37.535609
104000237,05666,자양동,127.066848,37.535636
104000238,05667,영동대교북단,127.061227,37.5367464
104900113,05668,국민은행자양지점,127.0792967,37.53218691
104900095,05669,구의사거리,127.0863764,37.54584888
104900010,05670,청구아파트앞,127.0967938,37.5423896
104900127,05671,광장자이아파트,127.0947267,37.54236928
104900009,05672,서울서광교회앞,127.088351,37.54758473
104900008,05673,금호아파트앞,127.0938436,37.54328407
104900007,05677,자양중학교앞,127.0762758,37.53463538
104900093,05678,구의2동주민센터,127.0896097,37.5486678
104900006,05679,래미안구의파크스위트사거리,127.0904643,37.54413013
104900005,05680,자양1파출소앞,127.0769071,37.53676516
104000248,05687,면곡시장,127.081375,37.57146241
104000251,05690,동곡삼거리,127.0780658,37.56378824
104000255,05694,광진구의회,127.0701166,37.53919695
104000256,05695,광진구의회,127.070083,37.538333
104000257,05696,건대입구역,127.072093,37.54338045
104000258,05697,건대입구역,127.0719007,37.54228033
104000259,05698,세종대학교,127.0755659,37.54986166
104000260,05699,세종대학교,127.076031,37.54985505
104000261,05700,군자역,127.0788605,37.5563636
104000262,05701,군자역,127.078641,37.555206
104900096,05708,아차산역,127.0905403,37.5508198
104900004,05709,지영슈퍼,127.0923105,37.55177449
104900098,05710,미니스톱구의중앙점앞,127.0898705,37.54156336
104900003,05713,성안약국,127.0933919,37.5531415
104900002,05714,구의홈마트앞,127.0895646,37.54031918
104900001,05716,종로약국앞,127.0881059,37.55758796
104900080,05717,영화사입구,127.0941503,37.55408344
104900079,05718,구의역,127.0890926,37.53827585
104900078,05720,기원정사입구,127.0930431,37.55527915
104900077,05721,테크노마트.광진문화원,127.0961012,37.53702053
104900076,05723,해오름공원입구,127.0913642,37.55633026
104900075,05724,프라임아파트앞,127.0970324,37.53783797
104900082,05726,용마사거리,127.0812432,37.56275704
104900074,05727,우리들약국,127.090369,37.55704379
104900073,05728,현대3.5차아파트,127.1003519,37.54077907
104900081,05730,동곡삼거리,127.0781767,37.56375843
104900072,05731,마을금고앞,127.089393,37.55773117
104900108,05732,광남고.삼성아파트,127.1017493,37.54234308
104900071,05733,자양종합복지관앞,127.0753243,37.53244993
104900070,05735,신성시장입구,127.088063,37.5586702
104900068,05737,대순진리회앞.구.새마을금고,127.0875677,37.56095484
104900111,05738,청소년수련관,127.1054323,37.54601272
104900067,05739,대원외고앞,127.0871413,37.56324484
104900066,05740,광나루현대아파트,127.1077533,37.54669365
104900065,05741,중곡4동파출소,127.0867703,37.56541945
104900064,05742,한강호텔입구,127.1093151,37.54827454
104900063,05744,워커힐팰리스,127.1096719,37.55001332
